cst_id,incm_amt,age,main_zip_cd,cr_line_amt,pos_dt
1000010615,57574,51,95110,143000.00,2017-02-23 00:00:00
1000006224,52353,35,10700,100000.00,2017-02-23 00:00:00
1000001024,20000,52,10600,100000.00,2017-02-23 00:00:00
1000008332,200000,49,30170,400000.00,2017-02-23 00:00:00
1000004002,105960,44,10510,210000.00,2017-02-23 00:00:00
1000003146,22500,40,10310,78000.00,2017-02-23 00:00:00
1000005791,43970,34,10400,100000.00,2017-02-23 00:00:00
1000000728,19000,56,10140,70000.00,2017-02-23 00:00:00
1000013436,36847,40,10300,70000.00,2017-02-23 00:00:00
1000005392,16000,38,10250,32000.00,2017-02-23 00:00:00
1000013511,45333,49,10210,90000.00,2017-02-23 00:00:00
1000011922,30223,27,50140,50000.00,2017-02-23 00:00:00
1000005212,24258,33,34000,40000.00,2017-02-23 00:00:00
1000011354,541666,55,10250,500000.00,2017-02-23 00:00:00
1000006752,28523,34,10800,57000.00,2017-02-23 00:00:00
1000011846,93000,48,10510,180000.00,2017-02-23 00:00:00
1000013066,29041,43,10700,50000.00,2017-02-23 00:00:00
1000007504,15500,45,10120,27000.00,2017-02-23 00:00:00
1000006411,161931,32,70120,359375.00,2017-02-23 00:00:00
1000001965,85000,45,10540,170000.00,2017-02-23 00:00:00
1000003679,166000,47,10230,332000.00,2017-02-23 00:00:00
1000006218,94565,48,10220,200000.00,2017-02-23 00:00:00
1000006325,75667,33,10900,189000.00,2017-02-23 00:00:00
1000008026,19800,30,10500,24000.00,2017-02-23 00:00:00
1000001061,123100,49,13190,210000.00,2017-02-23 00:00:00
1000010236,50979,38,57240,50000.00,2017-02-23 00:00:00
1000004730,35513,40,10140,88000.00,2017-02-23 00:00:00
1000012537,61613,31,12130,100000.00,2017-02-23 00:00:00
1000001515,40810,52,10510,84000.00,2017-02-23 00:00:00
1000010632,37488,33,10600,93000.00,2017-02-23 00:00:00
1000009412,57737,37,10240,100000.00,2017-02-23 00:00:00
1000004952,50000,36,10150,100000.00,2017-02-23 00:00:00
1000004535,182306,38,10900,50000.00,2017-02-23 00:00:00
1000013590,20000,32,10210,40000.00,2017-02-23 00:00:00
1000004536,100000,43,10150,350000.00,2017-02-23 00:00:00
1000001990,16320,47,50300,30000.00,2017-02-23 00:00:00
1000002552,54203,35,21000,160000.00,2017-02-23 00:00:00
1000004784,42045,37,10250,70000.00,2017-02-23 00:00:00
1000006353,52418,38,10120,91000.00,2017-02-23 00:00:00
1000009720,21674,30,20110,60000.00,2017-02-23 00:00:00
1000003849,100319,49,10240,200000.00,2017-02-23 00:00:00
1000004684,55159,44,10540,100000.00,2017-02-23 00:00:00
1000012282,16702,26,10400,20000.00,2017-02-23 00:00:00
1000010057,73960,64,20000,140000.00,2017-02-23 00:00:00
1000007544,20000,34,10120,50000.00,2017-02-23 00:00:00
1000009487,47214,32,10150,40000.00,2017-02-23 00:00:00
1000005068,105493,47,20131,260000.00,2017-02-23 00:00:00
1000006870,26000,53,10600,65000.00,2017-02-23 00:00:00
1000009241,34000,42,45170,50000.00,2017-02-23 00:00:00
1000002025,15900,36,10310,39000.00,2017-02-23 00:00:00
1000009415,21408,36,50000,64000.00,2017-02-23 00:00:00
1000001784,62700,48,52160,200000.00,2017-02-23 00:00:00
1000000983,223008,57,10900,444000.00,2017-02-23 00:00:00
1000010752,16000,30,30000,28000.00,2017-02-23 00:00:00
1000004211,38773,38,10540,67000.00,2017-02-23 00:00:00
1000003620,22000,38,10150,38000.00,2017-02-23 00:00:00
1000001041,48333,44,11000,120000.00,2017-02-23 00:00:00
1000000848,79262,48,10220,160000.00,2017-02-23 00:00:00
1000013558,36285,43,67150,107783.00,2017-02-23 00:00:00
1000004851,183972,49,10230,413000.00,2017-02-23 00:00:00
1000007673,68473,34,11120,150000.00,2017-02-23 00:00:00
1000005518,35000,33,11120,87000.00,2017-02-23 00:00:00
1000001097,54000,48,10250,104000.00,2017-02-23 00:00:00
1000000196,199900,52,10260,482000.00,2017-02-23 00:00:00
1000007211,41068,47,10240,202000.00,2017-02-23 00:00:00
1000011412,51366,38,74000,64000.00,2017-02-23 00:00:00
1000013041,42450,45,60000,70000.00,2017-02-23 00:00:00
1000004063,54600,56,10270,122000.00,2017-02-23 00:00:00
1000002023,56547,52,20000,180000.00,2017-02-23 00:00:00
1000010793,24997,24,10270,31000.00,2017-02-23 00:00:00
1000009919,16207,32,10210,28000.00,2017-02-23 00:00:00
1000003866,31629,60,22160,63000.00,2017-02-23 00:00:00
1000002354,15000,42,10900,38000.00,2017-02-23 00:00:00
1000006215,22475,43,11110,60000.00,2017-02-23 00:00:00
1000013166,49864,29,80160,60000.00,2017-02-23 00:00:00
1000004011,46305,53,10600,60000.00,2017-02-23 00:00:00
1000006862,126930,52,10160,200000.00,2017-02-23 00:00:00
1000008836,30000,44,10250,52000.00,2017-02-23 00:00:00
1000003321,75570,32,90110,200000.00,2017-02-23 00:00:00
1000004626,52800,34,10240,100000.00,2017-02-23 00:00:00
1000002562,28500,38,10310,57000.00,2017-02-23 00:00:00
1000008855,58484,36,10510,146000.00,2017-02-23 00:00:00
1000010973,37575,26,10500,77000.00,2017-02-23 00:00:00
1000005915,64499,46,10600,80000.00,2017-02-23 00:00:00
1000011002,18900,28,10400,33000.00,2017-02-23 00:00:00
1000007486,37676,45,10270,75000.00,2017-02-23 00:00:00
1000008566,21000,28,11140,40000.00,2017-02-23 00:00:00
1000011863,23144,30,84320,40000.00,2017-02-23 00:00:00
1000001385,78460,46,10230,196000.00,2017-02-23 00:00:00
1000001593,25617,55,76000,30000.00,2017-02-23 00:00:00
1000013135,20503,41,10500,35000.00,2017-02-23 00:00:00
1000006244,189750,52,12120,300000.00,2017-02-23 00:00:00
1000006761,21780,32,51110,76000.00,2017-02-23 00:00:00
1000005860,15750,31,10900,23000.00,2017-02-23 00:00:00
1000008531,36110,46,10240,90000.00,2017-02-23 00:00:00
1000001534,147003,45,20150,100000.00,2017-02-23 00:00:00
1000002094,15972,38,10160,30000.00,2017-02-23 00:00:00
1000004462,24673,36,10540,40000.00,2017-02-23 00:00:00
1000005306,59251,41,10220,200000.00,2017-02-23 00:00:00
1000010996,15000,28,10540,26000.00,2017-02-23 00:00:00
1000009126,32990,53,10160,82000.00,2017-02-23 00:00:00
1000007182,40000,50,11000,70000.00,2017-02-23 00:00:00
1000012577,16293,39,11120,32000.00,2017-02-23 00:00:00
1000012160,31761,28,10900,100000.00,2017-02-23 00:00:00
1000001845,152274,38,10220,300000.00,2017-02-23 00:00:00
1000004224,65065,45,10100,146000.00,2017-02-23 00:00:00
1000005913,248262,40,10170,160000.00,2017-02-23 00:00:00
1000000101,128850,57,10210,216000.00,2017-02-23 00:00:00
1000005297,17333,30,10320,42000.00,2017-02-23 00:00:00
1000009285,18873,30,50000,33000.00,2017-02-23 00:00:00
1000005187,44385,34,54000,155000.00,2017-02-23 00:00:00
1000003192,50000,32,57000,150000.00,2017-02-23 00:00:00
1000000305,128000,62,11000,640000.00,2017-02-23 00:00:00
1000001209,17200,54,10260,30000.00,2017-02-23 00:00:00
1000011163,42349,47,10140,60000.00,2017-02-23 00:00:00
1000004689,20000,48,10700,50000.00,2017-02-23 00:00:00
1000002377,122000,49,10160,244000.00,2017-02-23 00:00:00
1000009480,40796,61,84310,61000.00,2017-02-23 00:00:00
1000001587,82078,57,90000,140000.00,2017-02-23 00:00:00
1000009058,46000,36,10240,103000.00,2017-02-23 00:00:00
1000009301,15020,32,92000,26000.00,2017-02-23 00:00:00
1000007765,31747,34,60230,39000.00,2017-02-23 00:00:00
1000002163,15000,47,50200,30000.00,2017-02-23 00:00:00
1000004471,90000,44,10400,225000.00,2017-02-23 00:00:00
1000002831,42000,33,10400,147000.00,2017-02-23 00:00:00
1000005877,126000,35,10210,252000.00,2017-02-23 00:00:00
1000013561,24964,27,11120,37500.00,2017-02-23 00:00:00
1000012661,22428,37,10240,44000.00,2017-02-23 00:00:00
1000013198,41404,38,10600,93000.00,2017-02-23 00:00:00
1000002993,147808,49,10110,300000.00,2017-02-23 00:00:00
1000009403,130000,26,17000,162000.00,2017-02-23 00:00:00
1000013803,61457,39,36000,153000.00,2017-02-23 00:00:00
1000003799,147416,57,10220,331000.00,2017-02-23 00:00:00
1000009394,40625,29,10160,70000.00,2017-02-23 00:00:00
1000000683,251590,53,10150,1000000.00,2017-02-23 00:00:00
1000010677,53752,47,12130,67000.00,2017-02-23 00:00:00
1000004501,85608,51,10250,192000.00,2017-02-23 00:00:00
1000000027,111568,50,10560,350000.00,2017-02-23 00:00:00
1000006555,70000,38,10310,157000.00,2017-02-23 00:00:00
1000002258,23000,38,73130,46000.00,2017-02-23 00:00:00
1000010567,38700,39,10250,67000.00,2017-02-23 00:00:00
1000001913,101867,52,72160,240000.00,2017-02-23 00:00:00
1000011106,47341,29,10220,59000.00,2017-02-23 00:00:00
1000001609,21520,53,12150,54000.00,2017-02-23 00:00:00
1000003378,20160,54,22110,40000.00,2017-02-23 00:00:00
1000010439,50000,50,10510,87000.00,2017-02-23 00:00:00
1000011214,157357,32,10240,354000.00,2017-02-23 00:00:00
1000011997,18881,30,10600,37000.00,2017-02-23 00:00:00
1000004736,95202,33,54140,100000.00,2017-02-23 00:00:00
1000012619,15000,34,10540,30000.00,2017-02-23 00:00:00
1000008937,36458,27,52130,127000.00,2017-02-23 00:00:00
1000005620,41666,43,20150,70000.00,2017-02-23 00:00:00
1000002237,67083,39,10250,150000.00,2017-02-23 00:00:00
1000003724,149810,38,13160,299000.00,2017-02-23 00:00:00
1000012947,105500,35,10400,200000.00,2017-02-23 00:00:00
1000010444,65875,40,11000,130000.00,2017-02-23 00:00:00
1000002159,80000,38,10400,247000.00,2017-02-23 00:00:00
1000006605,15735,33,10240,30000.00,2017-02-23 00:00:00
1000003185,151516,34,10540,300000.00,2017-02-23 00:00:00
1000002733,132918,51,73210,500000.00,2017-02-23 00:00:00
1000005563,324318,57,10270,600000.00,2017-02-23 00:00:00
1000008953,24229,32,13140,48000.00,2017-02-23 00:00:00
1000010578,22724,37,50130,44000.00,2017-02-23 00:00:00
1000012137,15710,26,11120,54000.00,2017-02-23 00:00:00
1000013676,48241,37,10400,80000.00,2017-02-23 00:00:00
1000013717,60900,36,50210,120000.00,2017-02-23 00:00:00
1000011808,15479,37,10160,27000.00,2017-02-23 00:00:00
1000011125,22500,29,10220,78000.00,2017-02-23 00:00:00
1000011353,25000,32,21150,50000.00,2017-02-23 00:00:00
1000003538,23660,41,10800,47000.00,2017-02-23 00:00:00
1000009492,35733,32,70000,80000.00,2017-02-23 00:00:00
1000007289,65246,33,83120,300000.00,2017-02-23 00:00:00
1000011374,48999,26,10210,90000.00,2017-02-23 00:00:00
1000013531,18578,37,10140,23000.00,2017-02-23 00:00:00
1000001786,48331,37,50100,65000.00,2017-02-23 00:00:00
1000013702,54000,49,10250,120000.00,2017-02-23 00:00:00
1000004417,128161,46,10270,200000.00,2017-02-23 00:00:00
1000013307,50000,44,11110,50000.00,2017-02-23 00:00:00
1000006950,56000,36,18180,126000.00,2017-02-23 00:00:00
1000006536,23091,32,11130,46000.00,2017-02-23 00:00:00
1000000397,53975,77,10240,134000.00,2017-02-23 00:00:00
1000000191,36000,50,10260,120000.00,2017-02-23 00:00:00
1000007595,48060,45,50100,50000.00,2017-02-23 00:00:00
1000007418,41650,39,11000,93000.00,2017-02-23 00:00:00
1000001686,295814,40,11130,270000.00,2017-02-23 00:00:00
1000004566,36500,37,10240,91000.00,2017-02-23 00:00:00
1000002343,20096,36,10530,40000.00,2017-02-23 00:00:00
1000003218,82000,42,76000,246000.00,2017-02-23 00:00:00
1000002153,15170,43,84000,30000.00,2017-02-23 00:00:00
1000013134,57525,27,10110,100000.00,2017-02-23 00:00:00
1000011197,150109,35,43100,180000.00,2017-02-23 00:00:00
1000006434,130761,34,56000,100000.00,2017-02-23 00:00:00
1000012996,68593,38,10230,100000.00,2017-02-23 00:00:00
1000011939,15493,27,10900,15000.00,2017-02-23 00:00:00
1000011053,19469,34,10240,34000.00,2017-02-23 00:00:00
1000003586,72434,33,10110,150000.00,2017-02-23 00:00:00
1000006078,19800,29,10140,30000.00,2017-02-23 00:00:00
1000010719,25300,28,10500,50000.00,2017-02-23 00:00:00
1000004383,26450,38,11000,40000.00,2017-02-23 00:00:00
1000007331,81250,36,84000,203000.00,2017-02-23 00:00:00
1000010607,85609,43,20000,100000.00,2017-02-23 00:00:00
1000009941,18770,40,73110,30000.00,2017-02-23 00:00:00
1000012893,150000,43,10250,351277.00,2017-02-23 00:00:00
1000000261,38000,52,10310,166000.00,2017-02-23 00:00:00
1000004716,375271,58,11140,700000.00,2017-02-23 00:00:00
1000002457,83783,39,74000,160000.00,2017-02-23 00:00:00
1000005253,49780,34,10250,80000.00,2017-02-23 00:00:00
1000007130,339000,54,10220,678000.00,2017-02-23 00:00:00
1000013822,24835,40,25140,49000.00,2017-02-23 00:00:00
1000007043,20166,29,10230,100000.00,2017-02-23 00:00:00
1000004482,19000,32,10510,66000.00,2017-02-23 00:00:00
1000008628,374264,38,10230,500000.00,2017-02-23 00:00:00
1000008380,19660,38,65210,35000.00,2017-02-23 00:00:00
1000000900,99800,61,10540,241000.00,2017-02-23 00:00:00
1000005952,36225,47,10120,70000.00,2017-02-23 00:00:00
1000009663,22000,29,21130,44000.00,2017-02-23 00:00:00
1000012333,35679,27,10260,62000.00,2017-02-23 00:00:00
1000000819,40000,44,27120,200000.00,2017-02-23 00:00:00
1000013461,17408,33,10120,26000.00,2017-02-23 00:00:00
1000001529,49980,60,10240,78000.00,2017-02-23 00:00:00
1000001563,18000,38,10280,45000.00,2017-02-23 00:00:00
1000006768,44524,40,10310,100000.00,2017-02-23 00:00:00
1000004850,22184,50,80150,55000.00,2017-02-23 00:00:00
1000003131,98000,56,10510,245000.00,2017-02-23 00:00:00
1000002778,36100,43,10700,72000.00,2017-02-23 00:00:00
1000009596,47201,46,10280,94000.00,2017-02-23 00:00:00
1000005695,31500,40,10250,78000.00,2017-02-23 00:00:00
1000011873,17000,27,10120,21000.00,2017-02-23 00:00:00
1000010831,70197,46,24000,140000.00,2017-02-23 00:00:00
1000004329,103106,56,11120,257000.00,2017-02-23 00:00:00
1000013299,74526,47,10400,100000.00,2017-02-23 00:00:00
1000009084,31373,28,11000,50000.00,2017-02-23 00:00:00
1000008198,38190,28,10250,114000.00,2017-02-23 00:00:00
1000005127,22000,31,10110,50000.00,2017-02-23 00:00:00
1000005853,27000,33,10230,81000.00,2017-02-23 00:00:00
1000009300,26562,27,10230,46000.00,2017-02-23 00:00:00
1000003681,104253,37,41000,100000.00,2017-02-23 00:00:00
1000012771,151160,44,10330,300000.00,2017-02-23 00:00:00
1000007792,16000,33,31160,32000.00,2017-02-23 00:00:00
1000003580,22441,42,10160,61000.00,2017-02-23 00:00:00
1000005746,102535,41,40000,250000.00,2017-02-23 00:00:00
1000012603,73000,40,10220,146000.00,2017-02-23 00:00:00
1000003488,123865,52,10250,248000.00,2017-02-23 00:00:00
1000006432,18000,32,10270,36000.00,2017-02-23 00:00:00
1000013620,58750,44,10240,110000.00,2017-02-23 00:00:00
1000003905,40000,36,10310,140000.00,2017-02-23 00:00:00
1000011819,16441,30,40000,28000.00,2017-02-23 00:00:00
1000009064,15000,30,10310,30000.00,2017-02-23 00:00:00
1000000365,482527,66,11110,500000.00,2017-02-23 00:00:00
1000004009,100000,67,10330,200000.00,2017-02-23 00:00:00
1000002920,22000,39,10160,66000.00,2017-02-23 00:00:00
1000003742,34716,69,10260,78000.00,2017-02-23 00:00:00
1000008126,184000,54,10400,368000.00,2017-02-23 00:00:00
1000005818,35768,37,39000,100000.00,2017-02-23 00:00:00
1000004519,91000,51,10110,182000.00,2017-02-23 00:00:00
1000012632,102573,42,30000,200000.00,2017-02-23 00:00:00
1000001125,21200,50,10500,36000.00,2017-02-23 00:00:00
1000002069,42924,39,11000,45000.00,2017-02-23 00:00:00
1000002940,39960,50,11140,90000.00,2017-02-23 00:00:00
1000002418,39630,60,39000,85000.00,2017-02-23 00:00:00
1000007510,34390,49,43000,120000.00,2017-02-23 00:00:00
1000000574,27185,58,10150,150000.00,2017-02-23 00:00:00
1000005468,31000,35,10230,62000.00,2017-02-23 00:00:00
1000009165,20000,38,10240,40000.00,2017-02-23 00:00:00
1000010899,16000,30,10270,28000.00,2017-02-23 00:00:00
1000012429,69945,38,37000,87000.00,2017-02-23 00:00:00
1000009995,23723,27,32000,30000.00,2017-02-23 00:00:00
1000001137,15270,45,12130,35000.00,2017-02-23 00:00:00
1000001438,40037,60,10800,120000.00,2017-02-23 00:00:00
1000000333,35763,57,33000,80000.00,2017-02-23 00:00:00
1000005368,61516,39,10540,120000.00,2017-02-23 00:00:00
1000004342,33000,40,12150,66000.00,2017-02-23 00:00:00
1000003552,45715,34,10900,90000.00,2017-02-23 00:00:00
1000010345,54576,34,10400,191000.00,2017-02-23 00:00:00
1000004658,212065,54,10160,500000.00,2017-02-23 00:00:00
1000002402,20000,52,16000,59000.00,2017-02-23 00:00:00
1000012604,35167,25,10120,60000.00,2017-02-23 00:00:00
1000005364,21623,36,12140,40000.00,2017-02-23 00:00:00
1000010022,39490,33,74000,78000.00,2017-02-23 00:00:00
1000003309,70580,43,10250,170000.00,2017-02-23 00:00:00
1000000274,28000,53,96150,120000.00,2017-02-23 00:00:00
1000006712,39000,41,20000,78000.00,2017-02-23 00:00:00
1000013420,54486,28,10260,108000.00,2017-02-23 00:00:00
1000000711,30000,48,10230,80000.00,2017-02-23 00:00:00
1000009076,56072,28,11130,140000.00,2017-02-23 00:00:00
1000012470,17000,28,20000,34000.00,2017-02-23 00:00:00
1000000381,34536,48,12130,60000.00,2017-02-23 00:00:00
1000001839,38635,44,10700,51000.00,2017-02-23 00:00:00
1000000976,39000,51,20220,191000.00,2017-02-23 00:00:00
1000012431,29000,28,12160,58000.00,2017-02-23 00:00:00
1000013365,31000,39,57100,62000.00,2017-02-23 00:00:00
1000002999,37116,34,10110,90000.00,2017-02-23 00:00:00
1000007717,25397,27,20160,50000.00,2017-02-23 00:00:00
1000001340,683988,58,10120,360000.00,2017-02-23 00:00:00
1000013597,15000,25,50210,30000.00,2017-02-23 00:00:00
1000001191,36014,46,10140,132000.00,2017-02-23 00:00:00
1000010154,424219,47,10330,400000.00,2017-02-23 00:00:00
1000013752,66667,42,10900,130000.00,2017-02-23 00:00:00
1000012035,15000,33,10540,25000.00,2017-02-23 00:00:00
1000000031,31410,52,11000,137000.00,2017-02-23 00:00:00
1000011012,22633,26,10110,45000.00,2017-02-23 00:00:00
1000012797,179814,49,10220,173000.00,2017-02-23 00:00:00
1000006938,43031,39,10130,86000.00,2017-02-23 00:00:00
1000009233,19625,32,10510,24000.00,2017-02-23 00:00:00
1000003522,27500,37,36120,96000.00,2017-02-23 00:00:00
1000003574,24722,39,32000,40000.00,2017-02-23 00:00:00
1000004378,55619,41,10280,139000.00,2017-02-23 00:00:00
1000013609,49764,36,10250,80000.00,2017-02-23 00:00:00
1000002947,158815,51,22000,310000.00,2017-02-23 00:00:00
1000000108,110000,53,10120,275000.00,2017-02-23 00:00:00
1000004666,90700,63,10510,150000.00,2017-02-23 00:00:00
1000008528,90947,31,43000,181000.00,2017-02-23 00:00:00
1000004498,105000,45,10310,236000.00,2017-02-23 00:00:00
1000001823,35000,56,10700,49000.00,2017-02-23 00:00:00
1000004060,22000,34,10240,60000.00,2017-02-23 00:00:00
1000006975,33760,45,10240,84000.00,2017-02-23 00:00:00
1000011460,32000,45,11000,64000.00,2017-02-23 00:00:00
1000010157,26000,30,10800,52000.00,2017-02-23 00:00:00
1000010287,30000,34,10900,60000.00,2017-02-23 00:00:00
1000002638,80000,41,21000,160000.00,2017-02-23 00:00:00
1000002624,66994,36,20230,240000.00,2017-02-23 00:00:00
1000002050,15500,45,10310,39000.00,2017-02-23 00:00:00
1000005758,92338,50,21120,100000.00,2017-02-23 00:00:00
1000011435,94000,34,10230,140000.00,2017-02-23 00:00:00
1000002854,35328,37,10400,93000.00,2017-02-23 00:00:00
1000012439,17000,29,72180,34000.00,2017-02-23 00:00:00
1000006960,21000,33,10310,30000.00,2017-02-23 00:00:00
1000013819,21858,41,54000,40000.00,2017-02-23 00:00:00
1000009854,26627,32,11000,53000.00,2017-02-23 00:00:00
1000005813,105822,37,10120,108000.00,2017-02-23 00:00:00
1000005953,21498,36,34160,75000.00,2017-02-23 00:00:00
1000004109,250000,47,10400,500000.00,2017-02-23 00:00:00
1000001681,17741,45,11110,30000.00,2017-02-23 00:00:00
1000002533,91509,53,10210,228000.00,2017-02-23 00:00:00
1000003965,25620,61,93000,60000.00,2017-02-23 00:00:00
1000005443,34116,48,10110,68000.00,2017-02-23 00:00:00
1000009528,16844,26,10280,16000.00,2017-02-23 00:00:00
1000005535,35547,43,10120,60000.00,2017-02-23 00:00:00
1000007353,146000,33,70130,292000.00,2017-02-23 00:00:00
1000011592,40000,25,11130,60000.00,2017-02-23 00:00:00
1000008101,30000,44,46210,50000.00,2017-02-23 00:00:00
1000011512,20246,29,10100,35000.00,2017-02-23 00:00:00
1000010721,149153,52,10240,180000.00,2017-02-23 00:00:00
1000004473,118000,56,10140,252000.00,2017-02-23 00:00:00
1000013432,20623,27,21140,40000.00,2017-02-23 00:00:00
1000006623,177908,43,18180,400000.00,2017-02-23 00:00:00
1000013146,74935,27,80000,99000.00,2017-02-23 00:00:00
1000011120,294458,27,20230,700000.00,2017-02-23 00:00:00
1000003806,20650,53,10210,36000.00,2017-02-23 00:00:00
1000005410,64500,51,10240,129000.00,2017-02-23 00:00:00
1000003535,113103,60,21130,200000.00,2017-02-23 00:00:00
1000002548,45000,58,90110,145000.00,2017-02-23 00:00:00
1000009180,22240,35,75000,38000.00,2017-02-23 00:00:00
1000011029,40518,32,10240,80000.00,2017-02-23 00:00:00
1000010573,54280,56,45120,100000.00,2017-02-23 00:00:00
1000009478,20565,28,10110,25000.00,2017-02-23 00:00:00
1000008075,22000,31,10510,44000.00,2017-02-23 00:00:00
1000009059,32423,28,26000,64000.00,2017-02-23 00:00:00
1000000856,77634,47,10220,200000.00,2017-02-23 00:00:00
1000004457,202284,45,90110,252000.00,2017-02-23 00:00:00
1000010923,21963,38,10250,30000.00,2017-02-23 00:00:00
1000013364,17530,34,12120,21000.00,2017-02-23 00:00:00
1000011715,42606,40,74110,106000.00,2017-02-23 00:00:00
1000002791,42000,37,10120,147000.00,2017-02-23 00:00:00
1000000391,45615,60,21000,154000.00,2017-02-23 00:00:00
1000004847,26000,42,40270,50000.00,2017-02-23 00:00:00
1000007584,19000,29,40002,38000.00,2017-02-23 00:00:00
1000005712,40816,46,11120,50000.00,2017-02-23 00:00:00
1000007865,18873,28,10240,46000.00,2017-02-23 00:00:00
1000003447,515586,45,84320,500000.00,2017-02-23 00:00:00
1000003119,179754,44,41000,100000.00,2017-02-23 00:00:00
1000009353,15000,29,10150,30000.00,2017-02-23 00:00:00
1000005009,38171,34,67120,66000.00,2017-02-23 00:00:00
1000010363,62229,41,50180,93000.00,2017-02-23 00:00:00
1000003651,50000,40,10120,100000.00,2017-02-23 00:00:00
1000007082,87644,38,10160,219000.00,2017-02-23 00:00:00
1000010437,34553,31,10330,60000.00,2017-02-23 00:00:00
1000010948,104854,34,65000,200000.00,2017-02-23 00:00:00
1000007458,89016,45,11110,100000.00,2017-02-23 00:00:00
1000009887,21000,26,10210,42000.00,2017-02-23 00:00:00
1000004165,33913,45,11000,67000.00,2017-02-23 00:00:00
1000002191,84753,35,10200,200000.00,2017-02-23 00:00:00
1000003452,93331,68,10400,186000.00,2017-02-23 00:00:00
1000012319,15573,38,90110,27000.00,2017-02-23 00:00:00
1000007715,28295,30,10160,60000.00,2017-02-23 00:00:00
1000012970,16333,24,12140,28000.00,2017-02-23 00:00:00
1000007220,65000,54,11120,162000.00,2017-02-23 00:00:00
1000009452,28416,31,21150,35000.00,2017-02-23 00:00:00
1000011352,18000,34,20230,30000.00,2017-02-23 00:00:00
1000002062,15400,45,63000,39000.00,2017-02-23 00:00:00
1000006243,32513,34,84140,110000.00,2017-02-23 00:00:00
1000005236,98506,35,21000,246000.00,2017-02-23 00:00:00
1000012584,40000,36,10240,51000.00,2017-02-23 00:00:00
1000000360,107000,62,10310,290000.00,2017-02-23 00:00:00
1000006766,32634,33,10150,50000.00,2017-02-23 00:00:00
1000005428,19660,45,84000,34000.00,2017-02-23 00:00:00
1000002422,21556,36,83000,43000.00,2017-02-23 00:00:00
1000006787,51763,45,12120,100000.00,2017-02-23 00:00:00
1000013473,71350,59,42000,142000.00,2017-02-23 00:00:00
1000001639,22386,46,10270,60000.00,2017-02-23 00:00:00
1000001470,44801,51,10210,80000.00,2017-02-23 00:00:00
1000004752,234783,50,10700,468000.00,2017-02-23 00:00:00
1000004928,72099,37,10500,110000.00,2017-02-23 00:00:00
1000011169,33956,28,10330,60000.00,2017-02-23 00:00:00
1000012109,23000,33,10150,46000.00,2017-02-23 00:00:00
1000012064,41458,38,10600,93000.00,2017-02-23 00:00:00
1000003496,51085,49,10120,127000.00,2017-02-23 00:00:00
1000010267,40573,57,53000,80000.00,2017-02-23 00:00:00
1000003776,50700,40,73000,126000.00,2017-02-23 00:00:00
1000009905,33000,39,65000,66000.00,2017-02-23 00:00:00
1000010984,19419,27,10250,24000.00,2017-02-23 00:00:00
1000007670,46883,30,10250,90000.00,2017-02-23 00:00:00
1000013263,79776,41,30310,150000.00,2017-02-23 00:00:00
1000011712,20019,29,10160,70000.00,2017-02-23 00:00:00
1000011616,17595,29,11140,61000.00,2017-02-23 00:00:00
1000010076,20228,29,10310,60000.00,2017-02-23 00:00:00
1000005281,26000,32,10270,40000.00,2017-02-23 00:00:00
1000013043,24142,44,21140,48000.00,2017-02-23 00:00:00
1000002951,40500,39,20230,81000.00,2017-02-23 00:00:00
1000006148,17791,38,10240,34000.00,2017-02-23 00:00:00
1000001295,35898,41,10160,121000.00,2017-02-23 00:00:00
1000004206,73998,41,10120,80000.00,2017-02-23 00:00:00
1000000899,52000,49,10120,120000.00,2017-02-23 00:00:00
1000000129,36000,68,10150,174000.00,2017-02-23 00:00:00
1000006518,15000,35,10120,26000.00,2017-02-23 00:00:00
1000000992,35000,48,10230,87000.00,2017-02-23 00:00:00
1000001076,57276,51,20000,100000.00,2017-02-23 00:00:00
1000008722,179000,64,10150,358000.00,2017-02-23 00:00:00
1000002407,28290,46,40000,56000.00,2017-02-23 00:00:00
1000010618,18533,33,10310,32000.00,2017-02-23 00:00:00
1000011962,126069,38,10540,100000.00,2017-02-23 00:00:00
1000000455,150744,60,11000,230000.00,2017-02-23 00:00:00
1000011943,17152,28,49120,33000.00,2017-02-23 00:00:00
1000003639,40000,35,10150,140000.00,2017-02-23 00:00:00
1000012850,18000,29,10250,30000.00,2017-02-23 00:00:00
1000009485,16500,40,20110,28000.00,2017-02-23 00:00:00
1000001457,75000,47,30000,225000.00,2017-02-23 00:00:00
1000006896,253956,42,21130,450000.00,2017-02-23 00:00:00
1000011081,15000,34,10230,26000.00,2017-02-23 00:00:00
1000010059,36610,27,71120,50000.00,2017-02-23 00:00:00
1000008093,70000,26,10310,70000.00,2017-02-23 00:00:00
1000008673,63183,33,12150,142000.00,2017-02-23 00:00:00
1000002886,43126,34,10520,111000.00,2017-02-23 00:00:00
1000006924,132583,40,21000,200000.00,2017-02-23 00:00:00
1000010671,57292,42,10270,100000.00,2017-02-23 00:00:00
1000003207,30000,40,10210,75000.00,2017-02-23 00:00:00
1000003658,97070,55,10160,194000.00,2017-02-23 00:00:00
1000005479,99247,58,11120,240000.00,2017-02-23 00:00:00
1000011813,20601,28,10160,36000.00,2017-02-23 00:00:00
1000009753,60550,35,10120,130000.00,2017-02-23 00:00:00
